,URL,entity_name,entity_type,saliance,mentions
729,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Dinesh Kumar Mittal,PERSON,5.2454721299000084e-05,"['Dinesh Kumar Mittal', 'Dr.']"
730,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Shailendra Lalwani,PERSON,5.245099600870162e-05,"['Shailendra Lalwani', 'Dr.']"
731,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Motor Evoked Potentials,OTHER,5.204122498980723e-05,['Motor Evoked Potentials']
732,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Mammography,OTHER,5.164208778296597e-05,['Mammography']
733,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Heart Blockage Treatment,OTHER,5.1631352107506245e-05,['Heart Blockage Treatment']
734,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Coronary Heart Disease Treatment,OTHER,5.162497836863622e-05,['Coronary Heart Disease Treatment']
735,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Women & Child Care,PERSON,5.155815233592875e-05,['Women &amp; Child Care']
736,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,On WhatsApp,ORGANIZATION,5.0862498028436676e-05,['On WhatsApp']
737,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,success,OTHER,4.98052395414561e-05,['success']
738,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,requirements,OTHER,4.9761642003431916e-05,['requirements']
739,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Email,OTHER,4.9727193982107565e-05,['Email']
740,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,physician,PERSON,4.970356894773431e-05,['physician']
741,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,patient/site visitor,PERSON,4.933144373353571e-05,['patient/site visitor']
742,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,site,OTHER,4.6850534999975935e-05,['site']
743,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,skill,OTHER,4.6357454266399145e-05,['skill']
744,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,home,LOCATION,4.6354940423043445e-05,['home']
745,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Book Appointment,OTHER,4.629914474207908e-05,['Book Appointment']
746,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Home,OTHER,4.628875831258483e-05,['Home']
747,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Opinion,OTHER,4.628064198186621e-05,['Opinion']
748,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Privacy Policy,WORK_OF_ART,4.627698945114389e-05,['Privacy Policy']
749,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Fan Beam BMD,OTHER,4.5708449761150405e-05,['Fan Beam BMD']
750,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Philips FD20,OTHER,4.5706921810051426e-05,['Philips FD20']
751,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,FFR,ORGANIZATION,4.5706921810051426e-05,['FFR']
752,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Rotablator,PERSON,4.5706921810051426e-05,['Rotablator']
753,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Bedside Percutaneous Tracheostomy,WORK_OF_ART,4.5705397496931255e-05,['Bedside Percutaneous Tracheostomy']
754,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,MEP,ORGANIZATION,4.570387682178989e-05,['MEP']
755,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Somatosensory Evoked Potential,ORGANIZATION,4.570387682178989e-05,"['Somatosensory Evoked Potential', 'SSEP']"
756,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Panvel,LOCATION,4.5677214075112715e-05,['Panvel']
757,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Vashi,LOCATION,4.5677214075112715e-05,['Vashi']
758,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,ISO,ORGANIZATION,4.533185710897669e-05,['ISO']
759,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Japanese,LOCATION,4.528154750005342e-05,['Japanese']
760,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,PICU,ORGANIZATION,4.527390774455853e-05,['PICU']
761,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,CCU,ORGANIZATION,4.527390774455853e-05,['CCU']
762,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,SICU,OTHER,4.527390774455853e-05,['SICU']
763,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Pure,LOCATION,4.5237222366267815e-05,['Pure']
764,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Allegretto Wave Eye,OTHER,4.5230168325360864e-05,['Allegretto Wave Eye']
765,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,C-Arm,OTHER,4.521462324191816e-05,['C-Arm']
766,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Lightspeed,OTHER,4.521292066783644e-05,['Lightspeed']
767,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,GE,ORGANIZATION,4.521292066783644e-05,['GE']
768,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Novalis Tx,ORGANIZATION,4.520953734754585e-05,['Novalis Tx']
769,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Bone Marrow Transplant,OTHER,4.50976804131642e-05,['Bone Marrow Transplant']
770,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Condition,OTHER,4.481547875911929e-05,['Condition']
771,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Saudi Arabia,LOCATION,4.4622956920647994e-05,['Saudi Arabia']
772,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Dr.,PERSON,4.439726399141364e-05,['Dr.']
773,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Interventional Cardiography,OTHER,4.3512569391168654e-05,['Interventional Cardiography']
774,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,percentage,OTHER,4.228888428770006e-05,['percentage']
775,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,hands,OTHER,4.228810212225653e-05,['hands']
776,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,application,OTHER,4.227726822136901e-05,['application']
777,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,work,OTHER,4.227726822136901e-05,['work']
778,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,growth,EVENT,4.2255524022039026e-05,['growth']
779,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Medicana Avcilar,OTHER,4.223689393256791e-05,['Medicana Avcilar']
780,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Colon Cancer,OTHER,4.085044565727003e-05,['Colon Cancer']
